title,volume,issue,year,issue_direct_url
Kinema,3,27,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::382
Kinema,3,28,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::398
Kinema,3,29,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::414
Kinema,3,30,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::430
Kinema,3,31,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::442
Kinema,3,32,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::458
Kinema,3,33,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::474
Kinema,3,34,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::490
Kinema,3,35,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::506
Kinema,3,36,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::522
Kinema,3,37,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::538
Kinema,3,38,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::2198
Kinema,3,39,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::554
Kinema,3,40,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::574
Kinema,3,41,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::594
Kinema,3,42,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::610
Kinema,3,43,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::626
Kinema,3,44,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::646
Kinema,3,45,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::662
Kinema,3,46,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::678
Kinema,3,47,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::694
Kinema,3,48,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::710
Kinema,3,49,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::726
Kinema,3,50,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::742
Kinema,3,51,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::758
Kinema,3,52,1913,https://www.e-periodica.ch/digbib/view?pid=kin-001:1913:3::774
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,1,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::4
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,2,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::20
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,3,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::36
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,4,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::52
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,5,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::68
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,6,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::84
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,7,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::100
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,8,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::116
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,9,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::132
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,10,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::148
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,11,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::164
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,12,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::180
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,13,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::196
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,14,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::212
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,15,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::228
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,16,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::240
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,17,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::252
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,18,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::270
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,19,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::286
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,20,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::302
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,21,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::314
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,22,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::326
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,23,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::338
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,24,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::350
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,25,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::362
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,26,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::374
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,27,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::386
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,28,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::398
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,29,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::410
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,30,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::422
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,31,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::434
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,32,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::447
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,33,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::458
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,34,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::470
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,35,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::482
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,38 [i.e. 36],1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::494
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,37,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1924:0::506
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,1-2,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::4
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,3-4,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::28
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,5-6,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::44
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,7-8,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::60
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,9,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::76
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,10,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::92
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,11,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::108
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,12,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::124
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,13,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::140
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,14,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::156
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,15,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::172
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,16,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::188
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,17,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::204
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,18,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::222
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,19,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::238
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,20,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::254
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,21,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::270
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,22,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::286
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,23,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::302
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,24,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::318
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,26 [i.e.25],1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::1305
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,26,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::340
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,27,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::356
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,28,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::368
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,29,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::384
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,30,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::396
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,31,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::412
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,32,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::424
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,33,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::440
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,34,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::456
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,35,1923,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1923:0::470
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,28 [i.e. 29],1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::4
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,30,1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::28
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,31,1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::48
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,32,1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::72
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,33,1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::96
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,34,1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::112
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,35,1922,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1922:0::128
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,9,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::4
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,10,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::24
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,11,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::44
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,12,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::64
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,13,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::84
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,14,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::104
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,15,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::124
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,16,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::144
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,17,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::164
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,18,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::184
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,19,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::204
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,20,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::224
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,21,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::244
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,22,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::264
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,23,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::284
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,24,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::304
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,25,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::320
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,26,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::336
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,27,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::356
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,28,1921,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1921:0::380
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,1,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::4
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,2,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::24
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,3,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::42
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,4,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::62
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,5,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::82
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,6,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::102
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,7,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::354
Zappelnde Leinwand : eine Wochenschrift fürs Kinopublikum,,8,1920,https://www.e-periodica.ch/digbib/view?pid=ifz-001:1920:0::140
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,1,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::4
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,2,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::16
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,3,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::32
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,4,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::44
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,5,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::56
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,6,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::68
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,7,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::80
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,8,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::92
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,9,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::104
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,10,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1926:7::116
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,1,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::4
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,2,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::5
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,3,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::6
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,4,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::7
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,5,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::8
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,6,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::9
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,7,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::16
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,8,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::17
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,9,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::18
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,10,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::19
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,11,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::20
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,12,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::21
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,13,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::22
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,14,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::23
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,15,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::24
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,16,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::25
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,17,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::26
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,18,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::27
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",6,19,1925,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1925:6::28
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",5,1,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1924:5::4
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",5,2,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1924:5::20
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",5,3,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1924:5::36
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",5,4,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1924:5::47
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",5,5,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1924:5::59
"Schweizer illustrierte Filmwoche : der ""Zappelnden Leinwand""",5,6,1924,https://www.e-periodica.ch/digbib/view?pid=ifz-002:1924:5::67
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,11,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::4
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,12,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::16
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,13,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::28
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,14,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::40
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,15,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::52
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,16,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::60
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,17,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::72
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,18,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::84
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,19,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::96
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,20,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::124
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,21,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::136
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,22,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::148
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,23,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::160
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,24,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::172
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,25,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::184
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,19 [i.e. 26],1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::587
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,27,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::196
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,28,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::208
"Illustrierte Filmwoche : der ""Zappelnden Leinwand""",7,29,1926,https://www.e-periodica.ch/digbib/view?pid=ifz-003:1926:0::216
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,1,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::4
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,2,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::16
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,3,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::28
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,4,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::40
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,5,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::52
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,6,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::64
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,7,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::76
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,8,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::88
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,9,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::100
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,10,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::108
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,11,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::112
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,12,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::116
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,13,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::120
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,14,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::124
L'écran illustré : hebdomadaire paraissant tous les jeudis à Lausanne et Genève,4,15,1927,https://www.e-periodica.ch/digbib/view?pid=eil-001:1927:4::128
